Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n63415-il-100000-n5
Airfoil,n63415-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,52.333
Max Cl/Cd alpha,7.25
Url,http://airfoiltools.com/polar/csv?polar=xf-n63415-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.750,-0.5886,0.08097,0.07539,-0.0602,1.0000,0.0375
-12.500,-0.6408,0.06938,0.06356,-0.0684,1.0000,0.0367
-12.250,-0.6757,0.06224,0.05619,-0.0725,1.0000,0.0362
-12.000,-0.6959,0.05773,0.05149,-0.0743,1.0000,0.0364
-11.750,-0.7103,0.05431,0.04792,-0.0749,1.0000,0.0368
-11.500,-0.7250,0.05121,0.04464,-0.0746,1.0000,0.0372
-11.250,-0.7391,0.04862,0.04189,-0.0731,1.0000,0.0375
-11.000,-0.7535,0.04652,0.03964,-0.0704,1.0000,0.0379
-10.750,-0.7635,0.04445,0.03737,-0.0676,1.0000,0.0384
-10.500,-0.7711,0.04255,0.03528,-0.0645,1.0000,0.0388
-10.250,-0.7788,0.04094,0.03347,-0.0609,1.0000,0.0393
-10.000,-0.7773,0.03901,0.03123,-0.0588,0.9972,0.0400
-9.750,-0.7503,0.03684,0.02887,-0.0610,0.9886,0.0415
-9.500,-0.7211,0.03527,0.02720,-0.0632,0.9809,0.0434
-9.250,-0.6912,0.03348,0.02518,-0.0651,0.9736,0.0454
-9.000,-0.6615,0.03172,0.02311,-0.0666,0.9660,0.0474
-8.750,-0.6290,0.03018,0.02152,-0.0685,0.9602,0.0496
-8.500,-0.5993,0.02902,0.02031,-0.0700,0.9524,0.0523
-8.250,-0.5670,0.02778,0.01891,-0.0715,0.9458,0.0552
-8.000,-0.5384,0.02664,0.01772,-0.0724,0.9379,0.0580
-7.750,-0.5088,0.02565,0.01672,-0.0736,0.9303,0.0618
-7.500,-0.4809,0.02476,0.01572,-0.0742,0.9221,0.0655
-7.250,-0.4545,0.02381,0.01478,-0.0748,0.9139,0.0697
-7.000,-0.4294,0.02305,0.01397,-0.0749,0.9052,0.0748
-6.750,-0.4046,0.02222,0.01310,-0.0751,0.8968,0.0804
-6.500,-0.3815,0.02155,0.01237,-0.0749,0.8879,0.0886
-6.250,-0.3572,0.02075,0.01160,-0.0750,0.8799,0.0998
-6.000,-0.3349,0.02003,0.01091,-0.0746,0.8710,0.1176
