Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20010-il-1000000-n5
Airfoil,sc20010-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,70.1202
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20010-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-17.750,-1.0395,0.14316,0.14108,0.0300,1.0000,0.0101
-17.500,-1.1403,0.11693,0.11459,0.0154,1.0000,0.0099
-17.250,-1.2108,0.09840,0.09585,0.0054,1.0000,0.0097
-17.000,-1.2677,0.08210,0.07932,-0.0040,1.0000,0.0096
-16.750,-1.3150,0.06778,0.06474,-0.0135,1.0000,0.0096
-16.500,-1.3408,0.05908,0.05584,-0.0191,1.0000,0.0096
-16.250,-1.3582,0.05293,0.04952,-0.0224,1.0000,0.0096
-16.000,-1.3692,0.04828,0.04472,-0.0242,1.0000,0.0096
-15.750,-1.3764,0.04449,0.04078,-0.0252,1.0000,0.0097
-15.500,-1.3860,0.04069,0.03683,-0.0256,1.0000,0.0097
-15.250,-1.3933,0.03745,0.03343,-0.0253,1.0000,0.0098
-15.000,-1.3975,0.03478,0.03063,-0.0245,1.0000,0.0099
-14.750,-1.3985,0.03261,0.02833,-0.0232,1.0000,0.0100
-14.500,-1.3970,0.03080,0.02640,-0.0215,1.0000,0.0100
-14.250,-1.3933,0.02930,0.02479,-0.0195,1.0000,0.0101
-14.000,-1.3879,0.02803,0.02343,-0.0172,1.0000,0.0102
-13.750,-1.3803,0.02694,0.02224,-0.0149,1.0000,0.0103
-13.500,-1.3677,0.02592,0.02113,-0.0134,1.0000,0.0104
-13.250,-1.3526,0.02500,0.02013,-0.0121,1.0000,0.0106
-13.000,-1.3360,0.02415,0.01919,-0.0110,1.0000,0.0107
-12.750,-1.3182,0.02334,0.01831,-0.0099,1.0000,0.0109
-12.500,-1.2997,0.02255,0.01744,-0.0090,1.0000,0.0110
-12.250,-1.2805,0.02177,0.01658,-0.0081,1.0000,0.0111
-12.000,-1.2607,0.02101,0.01574,-0.0072,1.0000,0.0113
-11.750,-1.2401,0.02030,0.01495,-0.0065,1.0000,0.0114
-11.500,-1.2189,0.01961,0.01419,-0.0057,1.0000,0.0115
-11.250,-1.1971,0.01896,0.01347,-0.0051,1.0000,0.0117
-11.000,-1.1748,0.01834,0.01278,-0.0045,1.0000,0.0118
-10.750,-1.1520,0.01775,0.01212,-0.0039,1.0000,0.0120
-10.500,-1.1288,0.01720,0.01150,-0.0034,1.0000,0.0121
-10.250,-1.1051,0.01668,0.01093,-0.0030,1.0000,0.0123
-10.000,-1.0811,0.01618,0.01037,-0.0026,1.0000,0.0124
-9.750,-1.0577,0.01556,0.00970,-0.0021,1.0000,0.0126
-9.500,-1.0337,0.01501,0.00911,-0.0016,1.0000,0.0130
-9.250,-1.0091,0.01453,0.00860,-0.0013,1.0000,0.0133
-9.000,-0.9842,0.01409,0.00813,-0.0010,1.0000,0.0136
-8.750,-0.9589,0.01369,0.00770,-0.0007,1.0000,0.0140
-8.500,-0.9333,0.01332,0.00730,-0.0004,1.0000,0.0144
-8.250,-0.9076,0.01296,0.00692,-0.0002,1.0000,0.0149
-8.000,-0.8818,0.01262,0.00655,0.0000,1.0000,0.0152
-7.750,-0.8558,0.01228,0.00619,0.0003,1.0000,0.0156
-7.500,-0.8301,0.01190,0.00580,0.0005,1.0000,0.0164
-7.250,-0.8040,0.01158,0.00547,0.0007,1.0000,0.0172
-7.000,-0.7732,0.01127,0.00516,-0.0001,0.9886,0.0183
-6.750,-0.7421,0.01098,0.00486,-0.0010,0.9752,0.0195
-6.500,-0.7127,0.01069,0.00457,-0.0014,0.9580,0.0215
-6.250,-0.6863,0.01049,0.00432,-0.0011,0.9367,0.0235
-6.000,-0.6614,0.01028,0.00409,-0.0005,0.9142,0.0263
-5.750,-0.6359,0.01012,0.00387,0.0001,0.8938,0.0289
