Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca64a010-il-1000000-n5
Airfoil,naca64a010-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,63.0668
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca64a010-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.250,-1.0804,0.06300,0.06077,-0.0301,1.0000,0.0045
-15.000,-1.1183,0.05342,0.05092,-0.0357,1.0000,0.0044
-14.750,-1.1274,0.04907,0.04644,-0.0378,1.0000,0.0044
-14.500,-1.1424,0.04437,0.04158,-0.0393,1.0000,0.0045
-14.250,-1.1543,0.04050,0.03753,-0.0398,1.0000,0.0045
-14.000,-1.1571,0.03794,0.03485,-0.0396,1.0000,0.0046
-13.750,-1.1633,0.03523,0.03198,-0.0387,1.0000,0.0046
-13.500,-1.1685,0.03283,0.02941,-0.0371,1.0000,0.0046
-13.250,-1.1636,0.03148,0.02797,-0.0357,1.0000,0.0047
-13.000,-1.1644,0.02972,0.02605,-0.0334,1.0000,0.0047
-12.750,-1.1576,0.02867,0.02490,-0.0314,1.0000,0.0048
-12.500,-1.1529,0.02750,0.02361,-0.0288,1.0000,0.0049
-12.250,-1.1462,0.02655,0.02256,-0.0262,1.0000,0.0050
-12.000,-1.1373,0.02566,0.02158,-0.0237,1.0000,0.0051
-11.750,-1.1285,0.02434,0.02010,-0.0215,1.0000,0.0052
-11.500,-1.1141,0.02351,0.01918,-0.0199,1.0000,0.0054
-11.250,-1.1006,0.02250,0.01804,-0.0181,1.0000,0.0055
-11.000,-1.0847,0.02169,0.01712,-0.0166,1.0000,0.0057
-10.750,-1.0678,0.02094,0.01627,-0.0152,1.0000,0.0059
-10.500,-1.0510,0.02013,0.01535,-0.0137,1.0000,0.0060
-10.250,-1.0329,0.01947,0.01459,-0.0124,1.0000,0.0061
-10.000,-1.0154,0.01871,0.01372,-0.0109,1.0000,0.0062
-9.750,-0.9969,0.01805,0.01298,-0.0095,1.0000,0.0063
-9.500,-0.9807,0.01713,0.01194,-0.0078,1.0000,0.0065
-9.250,-0.9641,0.01627,0.01099,-0.0061,1.0000,0.0068
-9.000,-0.9453,0.01566,0.01032,-0.0047,1.0000,0.0070
-8.750,-0.9259,0.01512,0.00973,-0.0033,1.0000,0.0072
-8.500,-0.9059,0.01467,0.00923,-0.0021,1.0000,0.0075
-8.250,-0.8859,0.01423,0.00874,-0.0008,1.0000,0.0077
-8.000,-0.8661,0.01380,0.00826,0.0006,1.0000,0.0080
-7.750,-0.8432,0.01335,0.00776,0.0013,0.9995,0.0083
-7.500,-0.8124,0.01289,0.00725,0.0002,0.9969,0.0087
-7.250,-0.7828,0.01243,0.00674,-0.0005,0.9930,0.0090
-7.000,-0.7526,0.01212,0.00639,-0.0013,0.9889,0.0093
-6.750,-0.7237,0.01150,0.00571,-0.0020,0.9840,0.0101
-6.500,-0.6932,0.01108,0.00527,-0.0029,0.9788,0.0106
-6.250,-0.6605,0.01071,0.00488,-0.0042,0.9737,0.0113
-6.000,-0.6274,0.01037,0.00450,-0.0057,0.9666,0.0120
-5.750,-0.5936,0.01007,0.00416,-0.0072,0.9575,0.0128
-5.500,-0.5598,0.00980,0.00386,-0.0087,0.9457,0.0133
-5.250,-0.5294,0.00946,0.00347,-0.0095,0.9289,0.0153
