Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-oa212-il-100000-n5
Airfoil,oa212-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,45.5941
Max Cl/Cd alpha,8.25
Url,http://airfoiltools.com/polar/csv?polar=xf-oa212-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
6.000,0.8069,0.01838,0.00901,-0.0131,0.3817,1.0000
6.250,0.8301,0.01875,0.00945,-0.0125,0.3712,1.0000
6.500,0.8531,0.01917,0.00982,-0.0118,0.3623,1.0000
6.750,0.8764,0.01957,0.01029,-0.0112,0.3521,1.0000
7.000,0.8998,0.02002,0.01074,-0.0107,0.3430,1.0000
7.250,0.9232,0.02044,0.01122,-0.0102,0.3328,1.0000
7.500,0.9465,0.02089,0.01171,-0.0098,0.3222,1.0000
7.750,0.9693,0.02135,0.01215,-0.0093,0.3108,1.0000
8.000,0.9915,0.02177,0.01267,-0.0088,0.2965,1.0000
8.250,1.0131,0.02222,0.01318,-0.0083,0.2810,1.0000
8.500,1.0342,0.02270,0.01370,-0.0078,0.2649,1.0000
8.750,1.0548,0.02321,0.01428,-0.0073,0.2488,1.0000
9.000,1.0746,0.02378,0.01490,-0.0067,0.2320,1.0000
9.250,1.0930,0.02444,0.01557,-0.0060,0.2140,1.0000
9.500,1.1108,0.02518,0.01635,-0.0052,0.1929,1.0000
9.750,1.1252,0.02613,0.01724,-0.0043,0.1699,1.0000
10.000,1.1375,0.02727,0.01831,-0.0032,0.1453,1.0000
10.250,1.1459,0.02868,0.01962,-0.0019,0.1227,1.0000
10.500,1.1498,0.03027,0.02111,-0.0001,0.1050,1.0000
10.750,1.1532,0.03205,0.02284,0.0015,0.0919,1.0000
11.000,1.1567,0.03393,0.02473,0.0028,0.0819,1.0000
11.250,1.1600,0.03592,0.02675,0.0040,0.0746,1.0000
11.500,1.1609,0.03817,0.02902,0.0049,0.0694,1.0000
11.750,1.1633,0.04040,0.03136,0.0057,0.0649,1.0000
12.000,1.1618,0.04307,0.03406,0.0062,0.0618,1.0000
12.250,1.1635,0.04555,0.03667,0.0066,0.0585,1.0000
12.500,1.1632,0.04831,0.03953,0.0067,0.0559,1.0000
12.750,1.1605,0.05141,0.04268,0.0066,0.0540,1.0000
13.000,1.1606,0.05432,0.04571,0.0066,0.0521,1.0000
13.250,1.1605,0.05731,0.04882,0.0063,0.0503,1.0000
13.500,1.1597,0.06044,0.05204,0.0060,0.0487,1.0000
13.750,1.1584,0.06368,0.05534,0.0054,0.0474,1.0000
14.000,1.1583,0.06682,0.05855,0.0050,0.0461,1.0000
14.250,1.1593,0.06999,0.06188,0.0045,0.0447,1.0000
14.500,1.1597,0.07327,0.06528,0.0038,0.0433,1.0000
14.750,1.1603,0.07654,0.06863,0.0031,0.0422,1.0000
15.000,1.1619,0.07964,0.07177,0.0024,0.0413,1.0000
15.250,1.1663,0.08222,0.07433,0.0023,0.0404,1.0000
15.500,1.1661,0.08588,0.07821,0.0014,0.0396,1.0000
15.750,1.1645,0.08980,0.08232,0.0002,0.0388,1.0000
16.000,1.1622,0.09391,0.08659,-0.0013,0.0380,1.0000
16.250,1.1588,0.09827,0.09111,-0.0030,0.0373,1.0000
16.500,1.1555,0.10268,0.09564,-0.0048,0.0366,1.0000
16.750,1.1531,0.10691,0.09997,-0.0066,0.0360,1.0000
17.000,1.1535,0.11058,0.10368,-0.0081,0.0353,1.0000
17.250,1.1500,0.11513,0.10833,-0.0101,0.0348,1.0000
17.500,1.1355,0.12229,0.11574,-0.0142,0.0345,1.0000
17.750,1.1182,0.13029,0.12399,-0.0189,0.0343,1.0000
18.000,1.0963,0.13973,0.13368,-0.0248,0.0342,1.0000
18.250,1.0645,0.15232,0.14654,-0.0329,0.0342,1.0000
