Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-s1223rtl-il-1000000-n5
Airfoil,s1223rtl-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,106.752
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-s1223rtl-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.000,1.2552,0.01282,0.00546,-0.2531,0.2759,0.2644
1.250,1.2824,0.01295,0.00562,-0.2529,0.2740,0.2940
1.500,1.3087,0.01310,0.00577,-0.2524,0.2721,0.3062
1.750,1.3345,0.01327,0.00593,-0.2519,0.2703,0.3170
2.000,1.3608,0.01340,0.00608,-0.2514,0.2696,0.3279
2.250,1.3867,0.01354,0.00622,-0.2509,0.2686,0.3377
2.500,1.4128,0.01369,0.00639,-0.2504,0.2675,0.3501
2.750,1.4386,0.01384,0.00655,-0.2499,0.2662,0.3619
3.000,1.4642,0.01401,0.00673,-0.2493,0.2645,0.3735
3.250,1.4896,0.01418,0.00691,-0.2487,0.2628,0.3839
3.500,1.5148,0.01437,0.00710,-0.2481,0.2612,0.3951
3.750,1.5400,0.01456,0.00731,-0.2475,0.2596,0.4072
4.000,1.5649,0.01477,0.00752,-0.2468,0.2580,0.4194
4.250,1.5896,0.01500,0.00775,-0.2461,0.2562,0.4310
4.500,1.6141,0.01523,0.00799,-0.2454,0.2547,0.4412
4.750,1.6389,0.01542,0.00822,-0.2448,0.2540,0.4529
5.000,1.6638,0.01561,0.00845,-0.2441,0.2531,0.4658
5.250,1.6882,0.01582,0.00869,-0.2434,0.2519,0.4781
5.500,1.7123,0.01604,0.00894,-0.2426,0.2506,0.4900
5.750,1.7362,0.01627,0.00921,-0.2419,0.2490,0.5032
6.000,1.7599,0.01651,0.00948,-0.2411,0.2476,0.5172
6.500,1.8069,0.01704,0.01007,-0.2394,0.2448,0.5483
6.750,1.8303,0.01732,0.01039,-0.2386,0.2433,0.5664
7.000,1.8535,0.01763,0.01073,-0.2378,0.2417,0.5872
7.250,1.8765,0.01796,0.01111,-0.2369,0.2399,0.6121
7.500,1.9004,0.01821,0.01145,-0.2363,0.2392,0.6436
7.750,1.9251,0.01847,0.01183,-0.2358,0.2382,0.7006
8.250,1.9672,0.01882,0.01255,-0.2334,0.2359,1.0000
8.500,1.9889,0.01916,0.01291,-0.2323,0.2347,1.0000
8.750,2.0103,0.01951,0.01329,-0.2312,0.2335,1.0000
9.000,2.0315,0.01988,0.01368,-0.2301,0.2321,1.0000
9.250,2.0522,0.02028,0.01410,-0.2289,0.2308,1.0000
9.500,2.0722,0.02071,0.01454,-0.2276,0.2294,1.0000
9.750,2.0919,0.02116,0.01502,-0.2263,0.2278,1.0000
10.000,2.1112,0.02166,0.01553,-0.2250,0.2261,1.0000
10.250,2.1313,0.02208,0.01600,-0.2238,0.2250,1.0000
10.500,2.1511,0.02251,0.01648,-0.2225,0.2241,1.0000
10.750,2.1706,0.02295,0.01698,-0.2212,0.2232,1.0000
11.000,2.1898,0.02342,0.01749,-0.2200,0.2222,1.0000
11.250,2.2089,0.02390,0.01803,-0.2187,0.2210,1.0000
11.500,2.2272,0.02443,0.01860,-0.2173,0.2198,1.0000
11.750,2.2450,0.02498,0.01920,-0.2158,0.2184,1.0000
12.000,2.2626,0.02556,0.01983,-0.2144,0.2170,1.0000
12.250,2.2795,0.02620,0.02050,-0.2129,0.2154,1.0000
12.500,2.2954,0.02690,0.02124,-0.2112,0.2138,1.0000
12.750,2.3104,0.02767,0.02205,-0.2095,0.2117,1.0000
13.000,2.3280,0.02824,0.02269,-0.2082,0.2105,1.0000
13.250,2.3447,0.02887,0.02339,-0.2068,0.2085,1.0000
13.500,2.3605,0.02958,0.02416,-0.2053,0.2065,1.0000
13.750,2.3756,0.03035,0.02498,-0.2037,0.2043,1.0000
14.000,2.3888,0.03127,0.02594,-0.2020,0.2015,1.0000
14.250,2.4009,0.03231,0.02700,-0.2001,0.1981,1.0000
14.500,2.4157,0.03311,0.02789,-0.1987,0.1963,1.0000
14.750,2.4270,0.03423,0.02901,-0.1969,0.1894,1.0000
15.000,2.4351,0.03566,0.03043,-0.1948,0.1804,1.0000
15.250,2.4392,0.03747,0.03221,-0.1924,0.1708,1.0000
15.500,2.4400,0.03963,0.03435,-0.1897,0.1603,1.0000
15.750,2.4425,0.04168,0.03641,-0.1874,0.1519,1.0000
16.000,2.4344,0.04485,0.03955,-0.1844,0.1392,1.0000
16.250,2.4239,0.04837,0.04307,-0.1814,0.1280,1.0000
16.500,2.3987,0.05372,0.04840,-0.1780,0.1124,1.0000
16.750,2.3790,0.05876,0.05348,-0.1756,0.1031,1.0000
17.000,2.3440,0.06610,0.06087,-0.1735,0.0911,1.0000
17.250,2.3041,0.07488,0.06975,-0.1727,0.0819,1.0000
17.500,2.2652,0.08440,0.07944,-0.1735,0.0767,1.0000
17.750,2.2327,0.09374,0.08898,-0.1756,0.0757,1.0000
18.000,2.2000,0.10363,0.09911,-0.1786,0.0759,1.0000
18.250,2.1468,0.11734,0.11308,-0.1835,0.0753,1.0000
18.500,2.1066,0.12834,0.12429,-0.1876,0.0760,1.0000
